country,country_code,indicator,indicator_code,year,value
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2020,0.05
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020,0.6142799999999999
China,CHN,Gini index,SI.POV.GINI,2021,35.7
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2021,80.912
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2021,75.486
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,78.117
China,CHN,Population growth (annual %),SP.POP.GROW,2021,0.000892522000412526
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.0
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2021,0.0455
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,0.62512
China,CHN,Gini index,SI.POV.GINI,2022,35.7
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2022,81.133
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2022,75.467
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,78.202
China,CHN,Population growth (annual %),SP.POP.GROW,2022,-0.000130995013525784
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.0
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2022,0.049800000000000004
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,0.6356
China,CHN,Gini index,SI.POV.GINI,2023,35.7
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,80.926
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,75.201
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,77.953
China,CHN,Population growth (annual %),SP.POP.GROW,2023,-0.00103794531589067
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.0
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2023,0.0467
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,0.6456999999999999
China,CHN,Gini index,SI.POV.GINI,2024,35.7
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2024,80.926
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2024,75.201
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2024,77.953
China,CHN,Population growth (annual %),SP.POP.GROW,2024,-0.00123063407363995
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.0
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2024,0.04571
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2024,0.65544
Croatia,HRV,Gini index,SI.POV.GINI,2000,31.3
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2000,76.68
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2000,69.12
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.8078048780488
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2000,-0.00986434858645568
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,0.16064
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,0.53428
Croatia,HRV,Gini index,SI.POV.GINI,2001,31.1
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2001,78.17
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2001,71.03
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,74.5129268292683
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2001,-0.038476707266781
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,0.15822
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,0.53642
Croatia,HRV,Gini index,SI.POV.GINI,2002,31.1
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2002,78.4
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2002,71.21
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,74.7173170731707
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2002,0.000588712912047699
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,0.15053
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,0.5381
Croatia,HRV,Gini index,SI.POV.GINI,2003,29.7
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2003,78.23
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2003,71.17
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2003,74.6139024390244
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2003,0.000284699231131846
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,0.13924
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2003,0.53979
Croatia,HRV,Gini index,SI.POV.GINI,2004,29.7
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2004,79.08
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2004,72.13
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2004,75.520243902439
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2004,0.00027904278515665797
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,0.13663999999999998
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,0.54147
Croatia,HRV,Gini index,SI.POV.GINI,2005,29.7
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2005,78.83
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2005,71.83
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,75.2446341463415
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2005,0.0012873278932274501
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,0.12598
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,0.54315
Croatia,HRV,Gini index,SI.POV.GINI,2006,31.700000000000003
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2006,79.33
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2006,72.51
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.8368292682927
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2006,0.000235231237565747
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,0.11130000000000001
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,0.5448299999999999
Croatia,HRV,Gini index,SI.POV.GINI,2007,33.7
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2007,79.25
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2007,72.33
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,75.7056097560976
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2007,-0.000218526602655707
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,0.09909000000000001
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,0.54651
Croatia,HRV,Gini index,SI.POV.GINI,2008,33.7
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2008,79.6
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2008,72.4
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,75.9121951219512
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2008,-0.00011879457855927899
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.0
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,0.08529999999999999
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,0.5481900000000001
Croatia,HRV,Gini index,SI.POV.GINI,2009,32.6
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2009,79.6
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2009,72.9
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,76.1682926829268
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2009,-0.0010502751669287
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.01
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,0.09202
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,0.54987
Croatia,HRV,Gini index,SI.POV.GINI,2010,32.4
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,79.6
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,73.5
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,76.4756097560976
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2010,-0.00226821270818422
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.013999999999999999
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,0.1162
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,0.55155
Croatia,HRV,Gini index,SI.POV.GINI,2011,32.3
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,79.9
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,73.8
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,76.7756097560976
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2011,-0.00345264228485821
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.01
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.13678
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.55322
Croatia,HRV,Gini index,SI.POV.GINI,2012,32.5
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,80.6
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,73.9
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,77.1682926829268
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2012,-0.00474278461071106
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.011000000000000001
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,0.15935
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,0.55506
Croatia,HRV,Gini index,SI.POV.GINI,2013,32.0
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,80.9
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,74.4
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,77.5707317073171
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2013,-0.00622679127955842
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.012
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,0.17251000000000002
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,0.55706
Croatia,HRV,Gini index,SI.POV.GINI,2014,32.1
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,80.9
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,74.7
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.7243902439024
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2014,-0.0076638211301919505
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.012
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,0.1729
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2014,0.55923
Croatia,HRV,Gini index,SI.POV.GINI,2015,31.1
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2015,80.4
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2015,74.3
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,77.2756097560976
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2015,-0.011941018587666198
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.006999999999999999
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,0.16175
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,0.56155
Croatia,HRV,Gini index,SI.POV.GINI,2016,30.9
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2016,81.2
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2016,74.8
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,77.9219512195122
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2016,-0.0108634598144505
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.009000000000000001
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,0.13103
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,0.56403
Croatia,HRV,Gini index,SI.POV.GINI,2017,30.4
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2017,80.8
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2017,74.8
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,77.7268292682927
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2017,-0.016067552046167898
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.006
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,0.11208
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2017,0.56667
Croatia,HRV,Gini index,SI.POV.GINI,2018,29.7
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2018,81.3
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2018,74.7
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,77.919512195122
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2018,-0.0131087324504252
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.005
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,0.08432
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2018,0.56947
Croatia,HRV,Gini index,SI.POV.GINI,2019,28.9
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2019,81.4
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2019,75.2
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,78.2243902439024
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2019,-0.00992302961069294
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.004
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,0.06617
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2019,0.5724199999999999
Croatia,HRV,Gini index,SI.POV.GINI,2020,29.5
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2020,80.7
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2020,74.5
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,77.5243902439024
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2020,-0.00894863743984583
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.004
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2020,0.07507
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020,0.57553
Croatia,HRV,Gini index,SI.POV.GINI,2021,28.9
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2021,79.6
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2021,73.4
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,76.4243902439025
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2021,-0.00904000889163613
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.003
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2021,0.07608
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,0.57878
Croatia,HRV,Gini index,SI.POV.GINI,2022,30.0
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2022,80.7
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2022,74.6
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,77.5756097560976
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2022,-0.0060352195218831796
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.004
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2022,0.0696
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,0.58219
Croatia,HRV,Gini index,SI.POV.GINI,2023,30.0
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,81.7
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,75.4
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,78.4731707317073
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2023,0.00104856226330186
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.004
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2023,0.060860000000000004
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,0.58575
Croatia,HRV,Gini index,SI.POV.GINI,2024,30.0
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2024,81.7
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2024,75.4
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2024,78.4731707317073
Croatia,HRV,Population growth (annual %),SP.POP.GROW,2024,0.0017121443439610002
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.004
